idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1720692776;Pokekiz;United Kingdom;Private;190,0;1379,0;English;PO;True;First Edition;False;True;1st edition;2;3,02;€;2025-04-10;2025-04-14
articleRow1796840741;Tcgcardsheaven;Netherlands;Professional;1898,0;20345,0;English;GD;True;First Edition;False;True;F-1 - Many more cards available - @Tcgcardsheaven - Fast shipping;1;4,99;€;2025-04-10;
articleRow1212708526;Card-foundry;Germany;Professional;32349,0;76595,0;English;EX;True;First Edition;False;True;Thousands of cards available :);3;5,95;€;2025-04-10;2025-04-14
articleRow1385277544;mmsm10;United Kingdom;Private;2206,0;27494,0;English;GD;True;First Edition;False;True;Crease.;1;8,43;€;2025-04-10;2025-04-14
articleRow1758382498;DayEmpire;United Kingdom;Professional;1679,0;115793,0;English;GD;True;First Edition;False;False;-;1;8,82;€;2025-04-10;2025-04-14
articleRow1455815603;paolosolci;Italy;Private;144,0;1095,0;English;EX;True;First Edition;False;True;ask for photo;1;10,0;€;2025-04-10;
articleRow1817687952;gengarx11;Germany;Private;51,0;38,0;English;EX;True;First Edition;True;True;EX++ Shipped in sleeve and toploader;1;14,0;€;2025-04-10;
articleRow1536170170;Stancards;Germany;Professional;1062,0;336,0;English;NM;True;First Edition;False;True;Shipped with Toploader / Ask for pictures;9;17,99;€;2025-04-10;
articleRow1818403588;lambo1324;Germany;Private;188,0;108,0;English;NM;True;First Edition;True;False;-;1;19,89;€;2025-04-10;
articleRow1788843292;Liope;Germany;Private;371,0;115,0;English;MT;True;First Edition;True;True;CGC 8;1;22,99;€;2025-04-10;
articleRow1480188567;Meini;Germany;Private;1090,0;1104,0;English;NM;True;First Edition;False;True;BOOSTER TO SLEEVE (EVERY CARD);2;26,99;€;2025-04-10;
articleRow1786387649;DorianTCG;Netherlands;Professional;842,0;436,0;English;MT;True;First Edition;True;True;PSA 8 - 100+ PSA CARDS & GRADED PACKS;1;35,0;€;2025-04-10;
articleRow1764300563;Merzi;Germany;Private;407,0;322,0;English;MT;True;First Edition;True;True;CGC 8.5 old Label;1;36,95;€;2025-04-10;
articleRow1815185995;LaurensVK;Netherlands;Private;5,0;39,0;English;NM;True;First Edition;False;True;PSA 9! I have a lot more 1st Edition PSA graded Jungle/Fossil! New seller, but 125+ 5 stars reviews;1;45,0;€;2025-04-10;
articleRow1812808470;schumi22;Austria;Private;314,0;464,0;English;MT;True;First Edition;False;True;PSA 9;1;48,0;€;2025-04-10;
articleRow1540604312;nic222k;United Kingdom;Private;6053,0;1169,0;English;NM;True;First Edition;False;True;PSA 9;1;90,31;€;2025-04-10;2025-04-14
articleRow1151085896;nic222k;United Kingdom;Private;6053,0;1169,0;English;NM;True;First Edition;True;True;Immaculate condition. Please ask for more photos if required;1;96,33;€;2025-04-10;2025-04-14
articleRow1811987642;ketjow;Poland;Private;57,0;139,0;English;MT;True;First Edition;True;True;PSA 10 / many more PSA 10 cards;1;299,9;€;2025-04-10;
articleRow1814560176;Rogerz;Denmark;Professional;436,0;1233,0;English;MT;True;First Edition;False;True;Psa 10;1;350,0;€;2025-04-10;
articleRow1720692776;Pokekiz;United Kingdom;Private;190,0;1369,0;English;PO;True;First Edition;False;True;1st edition;2;2,97;€;2025-04-14;
articleRow1212708526;Card-foundry;Germany;Professional;32421,0;76699,0;English;EX;True;First Edition;False;True;Thousands of cards available :);4;5,95;€;2025-04-14;
articleRow1385277544;mmsm10;United Kingdom;Private;2206,0;27319,0;English;GD;True;First Edition;False;True;Crease.;1;8,3;€;2025-04-14;
articleRow1758382498;DayEmpire;United Kingdom;Professional;1710,0;116299,0;English;GD;True;First Edition;False;False;-;1;8,69;€;2025-04-14;
articleRow1540604312;nic222k;United Kingdom;Private;6075,0;1167,0;English;NM;True;First Edition;False;True;PSA 9;1;88,97;€;2025-04-14;
articleRow1151085896;nic222k;United Kingdom;Private;6075,0;1167,0;English;NM;True;First Edition;True;True;Immaculate condition. Please ask for more photos if required;1;94,9;€;2025-04-14;
