idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1780063249;Gauwz;Netherlands;Private;5,0;2,0;English;NM;False;-;True;False;-;1;300,0;€;2025-04-14;
articleRow1810453736;Pokemon-moi;Netherlands;Private;1,0;16,0;English;MT;False;-;False;True;SEALD;1;300,0;€;2025-04-14;
articleRow1814450667;Hvalentina84;Ireland;Private;1,0;8,0;English;NM;False;-;True;True;PSA 9;1;300,0;€;2025-04-14;
articleRow1761997562;MVPTCG;Netherlands;Private;0,0;1,0;English;NM;False;-;False;True;Sealed;1;300,0;€;2025-04-14;
articleRow1817301261;RBLEGEND;Netherlands;Private;0,0;3,0;English;NM;False;-;True;True;New Pack Fresh;1;300,0;€;2025-04-14;
articleRow1768617920;ShadowBladeDSR;Netherlands;Private;8,0;10,0;English;MT;False;-;True;True;Grade 9 Mint - Shipping with Track & Trace. GRADE 10s are available, see other listings.;1;300,01;€;2025-04-14;
articleRow1761049828;Niediii;Austria;Private;56,0;497,0;English;MT;False;-;False;True;PSA 9;1;310,0;€;2025-04-14;
articleRow1811252063;Mchunter391;Netherlands;Private;0,0;1,0;English;MT;True;Signed;True;True;Graded global grading 9;1;315,0;€;2025-04-14;2025-04-16
articleRow1789705324;BotnapoliP;Italy;Private;0,0;21,0;English;NM;False;-;True;True;PSA 9 shopping in pluriball and box;1;320,0;€;2025-04-14;
articleRow1773533990;GiammysIsland;Italy;Private;121,0;820,0;English;NM;False;-;False;True;PSA 9 - safe shipment -  Giammy's Island;1;324,9;€;2025-04-14;
articleRow1800620767;Eendebek;Belgium;Private;895,0;34093,0;English;NM;False;-;False;True;In blister;1;325,0;€;2025-04-14;
articleRow1777713695;Pokemannin;United Kingdom;Private;1330,0;3810,0;English;NM;False;-;False;True;More Black Star Promos Available!;1;326,42;€;2025-04-14;2025-04-16
articleRow1807760036;Bamilolly;Netherlands;Private;63,0;38,0;English;MT;False;-;False;True;Psa 9;1;330,0;€;2025-04-14;
articleRow1760387518;TCGspecialist;Netherlands;Private;40,0;19,0;English;MT;False;-;False;True;PSA 9;1;330,0;€;2025-04-14;
articleRow1815205143;giorgioadorno;Italy;Private;0,0;2,0;English;NM;False;-;True;True;PSA 9;1;330,0;€;2025-04-14;
articleRow1816735481;CATTIFLAM;Italy;Private;76,0;361,0;English;NM;False;-;True;True;PSA 9;1;333,0;€;2025-04-14;
articleRow1801293527;CoolPa;Poland;Private;0,0;13,0;English;MT;False;-;True;True;PSA 9;1;333,0;€;2025-04-14;
articleRow1783242880;POKEKAIRO;Spain;Private;31,0;409,0;English;MT;False;-;False;True;PSA 9;1;339,0;€;2025-04-14;
articleRow1783367881;Facundo997;Italy;Private;83,0;390,0;English;NM;False;-;False;True;PSA 9;1;339,9;€;2025-04-14;
articleRow1755726720;Dakotakeith;Netherlands;Private;98,0;3568,0;English;NM;False;-;False;False;-;3;340,0;€;2025-04-14;
articleRow1798260596;rudolf33;Netherlands;Private;57,0;339,0;English;MT;False;-;False;True;TAG 9;1;344,99;€;2025-04-14;
articleRow1789549950;CoCoCollectibles;Netherlands;Professional;268,0;1212,0;English;NM;False;-;False;True;PSA 9! more Pic ask!;1;349,0;€;2025-04-14;
articleRow1524474158;NenaAnnaKleinWassink;Netherlands;Private;0,0;6,0;English;MT;False;-;False;True;SEALED , Shipping the same day!;3;349,0;€;2025-04-14;
articleRow1802281600;yxyltws;Netherlands;Private;395,0;196,0;English;NM;False;-;True;True;OVP - sealed, see picture. #69;1;349,88;€;2025-04-14;2025-04-16
articleRow1778590769;Wietschuu;Germany;Private;724,0;1578,0;English;NM;False;-;False;True;OVP - Sealed;1;349,95;€;2025-04-14;
articleRow1790979720;Evelinea;Netherlands;Private;296,0;1,0;English;NM;False;-;False;True;PSA 9;1;349,95;€;2025-04-14;
articleRow1764975126;Kokoro-Cardshop;Switzerland;Private;666,0;466,0;English;MT;False;-;False;True;PSA 9 (2 for Sale);1;349,98;€;2025-04-14;
articleRow1787794256;RenditeReiner;Germany;Private;81,0;26,0;English;NM;False;-;False;True;GRADING WORTH PSA10 PROBABLY. SEALED;1;349,99;€;2025-04-14;
articleRow1801605994;Pokeferki;Germany;Private;32,0;18,0;English;MT;False;-;False;True;AOG 9.5 / 86614;1;349,99;€;2025-04-14;
articleRow1787755391;Kenjers;Netherlands;Private;18,0;17,0;English;NM;False;-;False;True;In a sealed plastic wrapping;1;349,99;€;2025-04-14;
articleRow1616599107;MandruasMagicCorner;Belgium;Private;36048,0;20117,0;English;NM;False;-;False;True;check my other cards;4;350,0;€;2025-04-14;
articleRow1668078991;MandruasMagicCorner;Belgium;Private;36048,0;20117,0;English;NM;False;-;False;True;PKM2 - 2 - 4;1;350,0;€;2025-04-14;
articleRow1775941651;LastWillTeam;Italy;Professional;5621,0;10521,0;English;MT;False;-;False;True;PSA 9;1;350,0;€;2025-04-14;
articleRow1638974071;Pokemondenbosch;Netherlands;Professional;1535,0;7601,0;English;NM;False;-;False;True;psa 9;12;350,0;€;2025-04-14;
articleRow1768422773;Pluympje1978;Netherlands;Private;1447,0;6006,0;English;MT;False;-;True;True;BGS 9;1;350,0;€;2025-04-14;
articleRow1780989623;tvfiguren;Netherlands;Private;353,0;11896,0;English;NM;False;-;False;True;sealed;3;350,0;€;2025-04-14;2025-04-16
articleRow1800260797;Lorenz247;Germany;Private;321,0;1527,0;English;NM;False;-;False;True;Sealed;1;350,0;€;2025-04-14;
articleRow1800348695;Skrillex1989;Germany;Private;263,0;24,0;English;MT;False;-;True;True;AOG 9,5;1;350,0;€;2025-04-14;2025-04-16
articleRow1810427218;HD-Cards;Germany;Professional;182,0;421,0;English;MT;False;-;True;True;PSA 9 MINT / Free Booster Gift with a Purchase Value over 50eur;1;350,0;€;2025-04-14;
articleRow1801102286;JelteB;Netherlands;Private;53,0;161,0;English;NM;False;-;False;True;Sealed;2;350,0;€;2025-04-14;
articleRow1776466874;VulpixSales;Belgium;Private;25,0;884,0;English;NM;False;-;False;True;Sealed;2;350,0;€;2025-04-14;
articleRow1764820053;RchsMx;Germany;Private;11,0;17,0;English;MT;False;-;False;True;Sealed + Snorlax Puzzle also sealed (pm for pics);2;350,0;€;2025-04-14;
articleRow1814553230;Gymkie;Germany;Private;9,0;39,0;English;NM;False;-;False;True;Awesome condition, Booster > Sleeve/Toploader;1;350,0;€;2025-04-14;
articleRow1595710681;ByMonyet;Netherlands;Private;1,0;2,0;English;NM;False;-;True;True;PSA 9 Graded;1;350,0;€;2025-04-14;
articleRow1544509918;Markuz056;Italy;Private;0,0;5,0;English;MT;False;-;True;True;AiGrading 9.5 Gem Mint;1;350,0;€;2025-04-14;
articleRow1756629479;PennyWise94;Belgium;Private;0,0;3,0;English;NM;False;-;False;True;Sealed;1;350,0;€;2025-04-14;
articleRow1820119357;babyvxrgo;Germany;Private;0,0;1,0;English;MT;False;-;True;False;-;1;350,0;€;2025-04-14;
